start date: 	2024-03-15
start time: 	13.54.52
stop date: 	2024-03-17
stop time: 	13.55.53
com rel. humid (%):	33.4
com temp (°C):	27.67
cn temp (°C):	31.59
nv temp (°C):	33.53
bvd averages: 	   2880
remarks: 	chopper voltage noise
R1 Info: 	0
R2 Info: 	0
data filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354.txt
config filepath: 	W:\68internal\Calibrations\MDSS Data\resist\MagniconData\CCCViewerData\CCC2019-01_Data\2024-03-15_CCC\240315_001_1354_cccdrive.cfg
time base (Hz): 	60
integration time (time base multiples):	60
number of samples per half cycle: 	30
ignored first samples: 	14
ignored last samples: 	0
amplifier gain: 	1000000
delta N1/NA (mTurns): 	-0.000000000
delta (I2*R2) (V): 	-0.000000000
N1 (Turns):	0
N2 (Turns):	0
NA (Turns):	0
R1 (Ohm): 	0.000000
R2 (Ohm): 	0.000000

#points	bvd(V)	bvdmean(V)	stddrtN-1(V)
912	-5.013750E-10	-1.778783E-10	+1.354143E-10
913	+1.218750E-10	-1.775500E-10	+1.352663E-10
914	-1.350750E-09	-1.788336E-10	+1.351243E-10
915	+4.046250E-09	-1.742160E-10	+1.350555E-10
916	-7.257000E-09	-1.819483E-10	+1.351294E-10
917	+8.727750E-09	-1.722321E-10	+1.353312E-10
918	-3.388500E-09	-1.757357E-10	+1.352291E-10
919	+4.667625E-09	-1.704655E-10	+1.351846E-10
920	+4.597500E-10	-1.697804E-10	+1.350393E-10
921	+2.805750E-09	-1.665497E-10	+1.349313E-10
922	+8.004750E-09	-1.576871E-10	+1.350759E-10
923	+9.350625E-09	-1.473856E-10	+1.353222E-10
924	+8.827500E-10	-1.462707E-10	+1.351803E-10
925	-7.875000E-12	-1.461211E-10	+1.350341E-10
926	-4.040250E-09	-1.503264E-10	+1.349537E-10
927	-2.320125E-09	-1.526671E-10	+1.348284E-10
928	+2.617500E-09	-1.496820E-10	+1.347161E-10
929	-5.995125E-09	-1.559742E-10	+1.347180E-10
930	+6.752250E-09	-1.485460E-10	+1.347780E-10
931	-1.129762E-08	-1.605213E-10	+1.351647E-10
932	-2.052750E-09	-1.625516E-10	+1.350348E-10
933	-4.975500E-09	-1.677102E-10	+1.349886E-10
934	+4.582875E-09	-1.626239E-10	+1.349399E-10
935	+4.873875E-09	-1.572373E-10	+1.349031E-10
936	-8.021250E-10	-1.579263E-10	+1.347607E-10
937	+7.014750E-09	-1.502713E-10	+1.348342E-10
938	+1.218750E-09	-1.488118E-10	+1.346983E-10
939	-2.916375E-09	-1.517592E-10	+1.345871E-10
940	-3.659250E-09	-1.554906E-10	+1.344956E-10
941	+5.858250E-09	-1.490998E-10	+1.345045E-10
942	-7.837500E-11	-1.490247E-10	+1.343616E-10
943	-4.543125E-09	-1.536844E-10	+1.342999E-10
944	-1.816125E-09	-1.554454E-10	+1.341692E-10
945	-1.605000E-10	-1.554508E-10	+1.340271E-10
946	+4.773000E-09	-1.502410E-10	+1.339867E-10
947	+1.185750E-09	-1.488303E-10	+1.338526E-10
948	+1.816875E-09	-1.467567E-10	+1.337274E-10
949	+3.234000E-09	-1.431943E-10	+1.336339E-10
950	-9.108750E-10	-1.440024E-10	+1.334956E-10
951	+5.392500E-09	-1.381806E-10	+1.334821E-10
952	+3.995250E-09	-1.338388E-10	+1.334125E-10
953	-1.186125E-09	-1.349429E-10	+1.332770E-10
954	+5.879625E-09	-1.286384E-10	+1.332864E-10
955	+5.878500E-09	-1.223482E-10	+1.332953E-10
956	-6.712500E-11	-1.222904E-10	+1.331558E-10
957	+4.458375E-09	-1.175039E-10	+1.331027E-10
958	-2.347875E-09	-1.198321E-10	+1.329841E-10
959	+7.421625E-09	-1.119682E-10	+1.330779E-10
960	+3.588750E-09	-1.081133E-10	+1.329951E-10
961	-8.289375E-09	-1.166266E-10	+1.331291E-10
962	+8.559000E-09	-1.076082E-10	+1.332960E-10
963	+1.031250E-10	-1.073894E-10	+1.331577E-10
964	+1.111500E-09	-1.061250E-10	+1.330255E-10
965	+5.361750E-09	-1.004588E-10	+1.330084E-10
966	+3.679500E-09	-9.654581E-11	+1.329282E-10
967	-9.285000E-10	-9.740615E-11	+1.327935E-10
968	-3.213375E-09	-1.006251E-10	+1.326953E-10
969	-3.361875E-09	-1.039907E-10	+1.326010E-10
970	+9.018750E-10	-1.029537E-10	+1.324682E-10
971	+3.965625E-09	-9.876365E-11	+1.323981E-10
972	+3.790125E-09	-9.476273E-11	+1.323223E-10
973	+5.565000E-10	-9.409340E-11	+1.321879E-10
974	-3.820875E-09	-9.791966E-11	+1.321076E-10
975	+4.911375E-09	-9.278192E-11	+1.320720E-10
976	+1.999125E-09	-9.063858E-11	+1.319540E-10
977	+7.462500E-10	-8.978199E-11	+1.318216E-10
978	+2.892375E-09	-8.673275E-11	+1.317221E-10
979	-1.733250E-09	-8.841458E-11	+1.315982E-10
980	-4.908000E-09	-9.333253E-11	+1.315558E-10
981	-4.191750E-09	-9.751032E-11	+1.314880E-10
982	+1.425000E-11	-9.739651E-11	+1.313541E-10
983	-1.266375E-09	-9.858571E-11	+1.312258E-10
984	-4.882875E-09	-1.034478E-10	+1.311825E-10
985	+3.105000E-09	-1.001905E-10	+1.310897E-10
986	-4.451625E-09	-1.046037E-10	+1.310311E-10
987	+6.989250E-09	-9.741641E-11	+1.310954E-10
988	-1.206000E-09	-9.853846E-11	+1.309675E-10
989	+1.613625E-09	-9.680725E-11	+1.308464E-10
990	-6.387375E-09	-1.031614E-10	+1.308685E-10
991	+1.807500E-10	-1.028749E-10	+1.307367E-10
992	-1.777875E-09	-1.045634E-10	+1.306158E-10
993	+3.536250E-10	-1.041020E-10	+1.304850E-10
994	+7.828500E-09	-9.612148E-11	+1.305977E-10
995	-3.597375E-09	-9.964033E-11	+1.305138E-10
996	+5.766375E-09	-9.375075E-11	+1.305157E-10
997	+1.681125E-09	-9.197054E-11	+1.303969E-10
998	+2.146500E-09	-8.972758E-11	+1.302855E-10
999	-8.430375E-09	-9.807658E-11	+1.304225E-10
1000	-5.983500E-09	-1.039620E-10	+1.304248E-10
1001	-9.706500E-09	-1.135549E-10	+1.306471E-10
1002	+7.626750E-09	-1.058301E-10	+1.307451E-10
1003	+2.733750E-09	-1.029990E-10	+1.306454E-10
1004	+4.959375E-09	-9.795680E-11	+1.306125E-10
1005	-3.013875E-09	-1.008582E-10	+1.305148E-10
1006	+3.008625E-09	-9.776727E-11	+1.304216E-10
1007	+6.505500E-09	-9.120991E-11	+1.304569E-10
1008	-7.493250E-09	-9.855320E-11	+1.305341E-10
1009	-6.435000E-09	-1.048331E-10	+1.305558E-10
1010	+5.880375E-09	-9.890718E-11	+1.305611E-10
1011	-9.190500E-09	-1.078999E-10	+1.307415E-10
1012	+1.846875E-09	-1.059683E-10	+1.306265E-10
1013	+6.538875E-09	-9.940869E-11	+1.306623E-10
1014	+6.730875E-09	-9.267271E-11	+1.307070E-10
1015	-2.940000E-09	-9.547796E-11	+1.306083E-10
1016	-3.724125E-09	-9.904946E-11	+1.305286E-10
1017	-5.527500E-10	-9.949558E-11	+1.304009E-10
1018	-4.267500E-10	-9.981704E-11	+1.302732E-10
1019	-4.350000E-11	-9.976178E-11	+1.301453E-10
1020	+5.672250E-09	-9.410294E-11	+1.301407E-10
1021	-4.593000E-09	-9.850930E-11	+1.300878E-10
1022	-9.671250E-10	-9.935922E-11	+1.299633E-10
1023	+3.417750E-09	-9.592119E-11	+1.298817E-10
1024	-2.167875E-09	-9.794458E-11	+1.297705E-10
1025	+1.828500E-09	-9.606512E-11	+1.296575E-10
1026	-5.001375E-09	-1.008461E-10	+1.296193E-10
1027	+4.041000E-09	-9.681317E-11	+1.295558E-10
1028	+5.351250E-10	-9.619844E-11	+1.294311E-10
1029	+2.955000E-09	-9.323324E-11	+1.293393E-10
1030	-1.447500E-09	-9.454806E-11	+1.292204E-10
1031	-2.223375E-09	-9.661288E-11	+1.291115E-10
1032	+2.721000E-09	-9.388263E-11	+1.290152E-10
1033	-5.269125E-09	-9.889255E-11	+1.289876E-10
1034	-1.610625E-09	-1.003546E-10	+1.288711E-10
1035	+2.212500E-10	-1.000438E-10	+1.287469E-10
1036	-4.620375E-09	-1.044071E-10	+1.286965E-10
1037	-3.559125E-09	-1.077385E-10	+1.286155E-10
1038	+1.642500E-09	-1.060524E-10	+1.285026E-10
1039	+1.596750E-09	-1.044135E-10	+1.283893E-10
1040	+9.715125E-09	-9.497163E-11	+1.286129E-10
1041	-5.847750E-09	-1.004978E-10	+1.286080E-10
1042	+1.410375E-09	-9.904786E-11	+1.284927E-10
1043	-2.642625E-09	-1.014866E-10	+1.283926E-10
1044	-3.626250E-09	-1.048628E-10	+1.283140E-10
1045	-8.964375E-09	-1.133408E-10	+1.284712E-10
1046	-4.087500E-10	-1.136232E-10	+1.283486E-10
1047	-3.581250E-09	-1.169352E-10	+1.282688E-10
1048	+6.552000E-09	-1.105717E-10	+1.283042E-10
1049	-2.304750E-09	-1.126634E-10	+1.281989E-10
1050	+4.597500E-10	-1.121182E-10	+1.280779E-10
1051	+1.549500E-09	-1.105372E-10	+1.279658E-10
1052	+2.665875E-09	-1.078981E-10	+1.278713E-10
1053	-1.616625E-09	-1.093308E-10	+1.277578E-10
1054	+1.257487E-08	-9.729649E-11	+1.282027E-10
1055	+4.185375E-09	-9.323709E-11	+1.281454E-10
1056	+7.250250E-09	-8.628303E-11	+1.282127E-10
1057	-1.150875E-09	-8.729021E-11	+1.280953E-10
1058	+3.591000E-09	-8.381356E-11	+1.280214E-10
1059	+8.124750E-09	-7.606232E-11	+1.281351E-10
1060	+2.115000E-10	-7.579104E-11	+1.280145E-10
1061	-4.392000E-09	-7.985910E-11	+1.279584E-10
1062	+1.368375E-09	-7.849541E-11	+1.278452E-10
1063	-3.041250E-09	-8.128257E-11	+1.277552E-10
1064	+1.229250E-09	-8.005087E-11	+1.276411E-10
1065	-2.692875E-09	-8.250423E-11	+1.275448E-10
1066	-1.245000E-09	-8.359475E-11	+1.274297E-10
1067	-1.079625E-09	-8.452823E-11	+1.273137E-10
1068	-6.086625E-09	-9.014817E-11	+1.273185E-10
1069	+3.498750E-09	-8.679093E-11	+1.272436E-10
1070	-3.213750E-09	-8.971332E-11	+1.271582E-10
1071	-6.502875E-09	-9.570133E-11	+1.271805E-10
1072	-3.002625E-09	-9.841301E-11	+1.270907E-10
1073	-4.056750E-09	-1.021021E-10	+1.270258E-10
1074	-5.692875E-09	-1.073076E-10	+1.270142E-10
1075	+1.138500E-09	-1.061487E-10	+1.269013E-10
1076	-3.820875E-09	-1.096011E-10	+1.268303E-10
1077	+8.835000E-10	-1.086790E-10	+1.267158E-10
1078	-1.070362E-08	-1.185073E-10	+1.269792E-10
1079	-2.142750E-09	-1.203833E-10	+1.268753E-10
1080	-2.088000E-09	-1.222052E-10	+1.267709E-10
1081	-4.299375E-09	-1.260694E-10	+1.267125E-10
1082	-2.133000E-09	-1.279242E-10	+1.266089E-10
1083	+4.987500E-11	-1.277600E-10	+1.264920E-10
1084	-1.144500E-09	-1.286980E-10	+1.263788E-10
1085	-7.113750E-10	-1.292350E-10	+1.262634E-10
1086	+6.019125E-09	-1.235735E-10	+1.262740E-10
1087	-3.068250E-09	-1.262825E-10	+1.261869E-10
1088	-5.517000E-09	-1.312372E-10	+1.261682E-10
1089	-1.554375E-09	-1.325441E-10	+1.260591E-10
1090	+4.139250E-09	-1.286250E-10	+1.260043E-10
1091	-8.051625E-09	-1.358871E-10	+1.260981E-10
1092	-8.223375E-09	-1.432933E-10	+1.262000E-10
1093	+4.092375E-09	-1.394180E-10	+1.261441E-10
1094	+4.402500E-10	-1.388881E-10	+1.260298E-10
1095	+5.470500E-09	-1.337654E-10	+1.260188E-10
1096	-1.042013E-08	-1.431508E-10	+1.262531E-10
1097	+1.661625E-09	-1.415056E-10	+1.261487E-10
1098	-3.412500E-09	-1.444846E-10	+1.260690E-10
1099	-1.638750E-10	-1.445023E-10	+1.259542E-10
1100	+2.734500E-09	-1.418850E-10	+1.258669E-10
1101	+2.283375E-09	-1.396822E-10	+1.257718E-10
1102	-2.116125E-09	-1.414757E-10	+1.256704E-10
1103	+3.678750E-09	-1.380122E-10	+1.256042E-10
1104	-1.159875E-09	-1.389378E-10	+1.254938E-10
1105	+1.707750E-09	-1.372666E-10	+1.253913E-10
1106	+2.482500E-10	-1.369181E-10	+1.252783E-10
1107	-3.239250E-09	-1.397205E-10	+1.251965E-10
1108	+1.623750E-10	-1.394479E-10	+1.250837E-10
1109	-5.547000E-09	-1.443239E-10	+1.250660E-10
1110	-3.413250E-09	-1.472689E-10	+1.249880E-10
1111	-7.527375E-09	-1.539117E-10	+1.250520E-10
1112	-7.392750E-09	-1.604214E-10	+1.251089E-10
1113	-1.369125E-09	-1.615074E-10	+1.250012E-10
1114	-3.110625E-09	-1.641547E-10	+1.249170E-10
1115	+4.534875E-09	-1.599404E-10	+1.248761E-10
1116	+2.130000E-09	-1.578884E-10	+1.247810E-10
1117	-6.444000E-09	-1.635161E-10	+1.247962E-10
1118	+3.759750E-09	-1.600069E-10	+1.247339E-10
1119	-3.603750E-09	-1.630845E-10	+1.246603E-10
1120	+3.474000E-09	-1.598371E-10	+1.245913E-10
1121	+6.888000E-09	-1.535500E-10	+1.246388E-10
1122	-1.387125E-09	-1.546494E-10	+1.245325E-10
1123	+2.399625E-09	-1.523749E-10	+1.244424E-10
1124	+2.136750E-09	-1.503383E-10	+1.243483E-10
1125	-6.261375E-09	-1.557703E-10	+1.243564E-10
1126	-1.431750E-09	-1.569035E-10	+1.242511E-10
1127	+5.688750E-10	-1.562595E-10	+1.241424E-10
1128	-7.415625E-09	-1.626951E-10	+1.241992E-10
1129	-5.949000E-09	-1.678203E-10	+1.241949E-10
1130	+3.841125E-09	-1.642726E-10	+1.241357E-10
1131	-1.354875E-09	-1.653253E-10	+1.240303E-10
1132	+1.319250E-09	-1.640138E-10	+1.239277E-10
1133	+2.307750E-09	-1.618322E-10	+1.238374E-10
1134	+3.418875E-09	-1.586746E-10	+1.237685E-10
1135	+2.531625E-09	-1.563043E-10	+1.236821E-10
1136	-1.016250E-10	-1.562562E-10	+1.235732E-10
1137	-4.767750E-09	-1.603120E-10	+1.235311E-10
1138	+2.628000E-09	-1.578618E-10	+1.234468E-10
1139	-3.081750E-09	-1.604289E-10	+1.233651E-10
1140	-1.990875E-09	-1.620345E-10	+1.232673E-10
1141	+4.065000E-09	-1.583299E-10	+1.232149E-10
1142	+1.527375E-09	-1.568538E-10	+1.231158E-10
1143	-8.071125E-09	-1.637779E-10	+1.232027E-10
1144	+2.855250E-09	-1.611389E-10	+1.231233E-10
1145	-2.945250E-09	-1.635704E-10	+1.230397E-10
1146	-9.787500E-11	-1.635131E-10	+1.229323E-10
1147	-7.555500E-09	-1.699577E-10	+1.229941E-10
1148	-5.455875E-09	-1.745622E-10	+1.229731E-10
1149	+4.345500E-09	-1.706283E-10	+1.229290E-10
1150	-2.672625E-09	-1.728039E-10	+1.228413E-10
1151	+7.663125E-09	-1.659960E-10	+1.229232E-10
1152	-1.877250E-09	-1.674814E-10	+1.228255E-10
1153	-2.177625E-09	-1.692248E-10	+1.227313E-10
1154	-3.069000E-09	-1.717377E-10	+1.226506E-10
1155	-8.616750E-09	-1.790494E-10	+1.227623E-10
1156	+1.859250E-09	-1.772861E-10	+1.226688E-10
1157	-4.807125E-09	-1.812877E-10	+1.226280E-10
1158	-2.925750E-09	-1.836577E-10	+1.225450E-10
1159	-2.608125E-09	-1.857496E-10	+1.224571E-10
1160	+1.758750E-09	-1.840733E-10	+1.223629E-10
1161	+2.025000E-09	-1.821705E-10	+1.222723E-10
1162	+6.755625E-09	-1.762000E-10	+1.223128E-10
1163	-3.615375E-09	-1.791571E-10	+1.222434E-10
1164	-6.540000E-10	-1.795651E-10	+1.221390E-10
1165	+3.528750E-10	-1.791080E-10	+1.220350E-10
1166	-8.613750E-10	-1.796932E-10	+1.219317E-10
1167	+4.247625E-09	-1.758994E-10	+1.218862E-10
1168	+4.406250E-10	-1.753716E-10	+1.217829E-10
1169	+7.338375E-09	-1.689441E-10	+1.218484E-10
1170	-1.717125E-09	-1.702673E-10	+1.217514E-10
1171	-1.896375E-09	-1.717414E-10	+1.216563E-10
1172	-5.370000E-09	-1.761767E-10	+1.216333E-10
1173	-1.768500E-09	-1.775342E-10	+1.215372E-10
1174	+3.810750E-09	-1.741370E-10	+1.214811E-10
1175	-9.952500E-10	-1.748359E-10	+1.213797E-10
1176	+3.340875E-09	-1.718463E-10	+1.213133E-10
1177	-8.525625E-09	-1.789438E-10	+1.214178E-10
1178	-3.451500E-09	-1.817219E-10	+1.213465E-10
1179	-4.652250E-09	-1.855137E-10	+1.213028E-10
1180	+2.972250E-09	-1.828376E-10	+1.212295E-10
1181	+3.364125E-09	-1.798343E-10	+1.211640E-10
1182	-1.185300E-08	-1.897100E-10	+1.214636E-10
1183	-3.546000E-09	-1.925471E-10	+1.213941E-10
1184	+1.508250E-09	-1.911106E-10	+1.213000E-10
1185	-8.351250E-10	-1.916541E-10	+1.211988E-10
1186	+2.059125E-09	-1.897563E-10	+1.211114E-10
1187	+2.017500E-10	-1.894265E-10	+1.210098E-10
1188	+1.478625E-09	-1.880224E-10	+1.209161E-10
1189	-2.205750E-09	-1.897194E-10	+1.208262E-10
1190	+2.169375E-09	-1.877370E-10	+1.207409E-10
1191	+6.465000E-10	-1.870365E-10	+1.206416E-10
1192	-1.484250E-09	-1.881248E-10	+1.205452E-10
1193	-1.608375E-09	-1.893153E-10	+1.204500E-10
1194	+7.977000E-09	-1.824758E-10	+1.205433E-10
1195	+6.742500E-10	-1.817589E-10	+1.204445E-10
1196	+2.337750E-09	-1.796523E-10	+1.203622E-10
1197	+2.637000E-09	-1.772992E-10	+1.202846E-10
1198	-7.457250E-09	-1.833759E-10	+1.203377E-10
1199	+1.553250E-09	-1.819275E-10	+1.202460E-10
1200	-3.580125E-09	-1.847594E-10	+1.201791E-10
1201	-1.912500E-09	-1.861980E-10	+1.200876E-10
1202	+3.303750E-10	-1.857682E-10	+1.199885E-10
1203	-4.471500E-09	-1.893307E-10	+1.199416E-10
1204	+6.393750E-10	-1.886424E-10	+1.198439E-10
1205	+2.870250E-09	-1.861039E-10	+1.197713E-10
1206	-3.171750E-09	-1.885796E-10	+1.196976E-10
1207	+2.102250E-09	-1.866816E-10	+1.196134E-10
1208	+7.121250E-10	-1.859376E-10	+1.195167E-10
1209	+7.003875E-09	-1.799907E-10	+1.195658E-10
1210	+5.165250E-09	-1.755731E-10	+1.195486E-10
1211	-2.655000E-09	-1.776206E-10	+1.194673E-10
1212	-2.760000E-10	-1.777017E-10	+1.193688E-10
1213	-1.908000E-09	-1.791282E-10	+1.192788E-10
1214	-8.320875E-09	-1.858347E-10	+1.193691E-10
1215	-1.660125E-09	-1.870481E-10	+1.192770E-10
1216	+5.005500E-09	-1.827780E-10	+1.192553E-10
1217	-5.441250E-09	-1.870988E-10	+1.192356E-10
1218	-3.192750E-09	-1.895665E-10	+1.191632E-10
1219	-4.557000E-09	-1.931493E-10	+1.191193E-10
1220	+5.131500E-09	-1.887848E-10	+1.191016E-10
1221	+4.249125E-09	-1.851502E-10	+1.190595E-10
1222	+3.021375E-09	-1.825262E-10	+1.189910E-10
1223	+3.732375E-09	-1.793251E-10	+1.189368E-10
1224	-3.954375E-09	-1.824093E-10	+1.188796E-10
1225	+5.598750E-10	-1.818034E-10	+1.187840E-10
1226	+5.547750E-09	-1.771300E-10	+1.187791E-10
1227	+6.834375E-09	-1.714156E-10	+1.188197E-10
1228	+6.037500E-11	-1.712269E-10	+1.187231E-10
1229	+1.191375E-09	-1.701182E-10	+1.186316E-10
1230	-4.937250E-09	-1.739939E-10	+1.185985E-10
1231	+2.962500E-11	-1.738285E-10	+1.185022E-10
1232	+8.137500E-11	-1.736213E-10	+1.184062E-10
1233	+4.378500E-09	-1.699294E-10	+1.183677E-10
1234	-2.673750E-10	-1.700084E-10	+1.182717E-10
1235	-1.604625E-09	-1.711700E-10	+1.181816E-10
1236	+4.472625E-09	-1.674129E-10	+1.181457E-10
1237	-1.221375E-09	-1.682650E-10	+1.180533E-10
1238	+8.806125E-09	-1.610159E-10	+1.181804E-10
1239	-1.569375E-09	-1.621525E-10	+1.180905E-10
1240	-2.887500E-11	-1.620451E-10	+1.179952E-10
1241	-9.832500E-10	-1.627068E-10	+1.179020E-10
1242	-5.513625E-09	-1.670151E-10	+1.178858E-10
1243	-4.731000E-09	-1.706868E-10	+1.178481E-10
1244	-4.709250E-09	-1.743352E-10	+1.178098E-10
1245	+4.461000E-09	-1.706120E-10	+1.177740E-10
1246	-1.000838E-08	-1.785075E-10	+1.179440E-10
1247	-3.226500E-09	-1.809518E-10	+1.178748E-10
1248	+2.388000E-09	-1.788933E-10	+1.177983E-10
1249	-4.693500E-09	-1.825079E-10	+1.177594E-10
1250	-8.015250E-09	-1.887741E-10	+1.178319E-10
1251	+3.866250E-09	-1.855327E-10	+1.177823E-10
1252	-1.280625E-09	-1.864073E-10	+1.176914E-10
1253	+5.049375E-09	-1.822288E-10	+1.176717E-10
1254	+2.124750E-09	-1.803891E-10	+1.175922E-10
1255	+2.308500E-09	-1.784059E-10	+1.175152E-10
1256	+2.898750E-09	-1.759559E-10	+1.174471E-10
1257	+2.853375E-09	-1.735459E-10	+1.173784E-10
1258	-2.202000E-09	-1.751584E-10	+1.172961E-10
1259	-2.601000E-09	-1.770852E-10	+1.172188E-10
1260	+5.277750E-09	-1.727560E-10	+1.172057E-10
1261	+3.721875E-09	-1.696674E-10	+1.171534E-10
1262	+3.580125E-09	-1.666961E-10	+1.170983E-10
1263	+2.415375E-09	-1.646517E-10	+1.170234E-10
1264	-2.528250E-09	-1.665217E-10	+1.169457E-10
1265	+1.436250E-10	-1.662765E-10	+1.168535E-10
1266	-3.290250E-09	-1.687441E-10	+1.167872E-10
1267	-4.971375E-09	-1.725346E-10	+1.167565E-10
1268	-4.129125E-09	-1.756550E-10	+1.167061E-10
1269	+2.410875E-09	-1.736167E-10	+1.166320E-10
1270	+4.104000E-09	-1.702485E-10	+1.165887E-10
1271	+4.177500E-09	-1.668278E-10	+1.165472E-10
1272	-6.520500E-09	-1.718228E-10	+1.165626E-10
1273	+2.724375E-09	-1.695477E-10	+1.164932E-10
1274	-1.326375E-09	-1.704557E-10	+1.164053E-10
1275	+9.753750E-10	-1.695571E-10	+1.163174E-10
1276	+8.055750E-09	-1.631109E-10	+1.164049E-10
1277	-3.168750E-09	-1.654646E-10	+1.163375E-10
1278	-1.084875E-09	-1.661840E-10	+1.162486E-10
1279	-4.301250E-10	-1.663903E-10	+1.161579E-10
1280	+7.980000E-10	-1.656369E-10	+1.160696E-10
1281	+5.137500E-11	-1.654675E-10	+1.159790E-10
1282	-1.116000E-09	-1.662090E-10	+1.158909E-10
1283	+1.440375E-09	-1.649567E-10	+1.158073E-10
1284	-1.731375E-09	-1.661767E-10	+1.157235E-10
1285	+6.052875E-09	-1.613370E-10	+1.157347E-10
1286	-5.877000E-09	-1.657815E-10	+1.157300E-10
1287	+1.657875E-09	-1.643645E-10	+1.156487E-10
1288	+7.300875E-09	-1.585685E-10	+1.157042E-10
1289	-3.689625E-09	-1.613079E-10	+1.156468E-10
1290	-3.741375E-09	-1.640831E-10	+1.155905E-10
1291	+4.589625E-09	-1.604009E-10	+1.155596E-10
1292	-2.382375E-09	-1.621207E-10	+1.154829E-10
1293	+8.295000E-10	-1.613538E-10	+1.153961E-10
1294	-1.978125E-09	-1.627578E-10	+1.153154E-10
1295	+4.380375E-09	-1.592496E-10	+1.152797E-10
1296	-2.238375E-09	-1.608539E-10	+1.152019E-10
1297	-1.443750E-09	-1.618430E-10	+1.151173E-10
1298	+1.834125E-09	-1.603053E-10	+1.150389E-10
1299	+3.268125E-09	-1.576660E-10	+1.149806E-10
1300	-1.483125E-09	-1.586856E-10	+1.148966E-10
1301	-5.620500E-09	-1.628837E-10	+1.148850E-10
1302	+1.086000E-09	-1.619245E-10	+1.148007E-10
1303	+6.591375E-09	-1.567417E-10	+1.148296E-10
1304	-2.012625E-09	-1.581649E-10	+1.147504E-10
1305	+3.154500E-09	-1.556264E-10	+1.146905E-10
1306	+1.764000E-09	-1.541566E-10	+1.146121E-10
1307	-6.466125E-09	-1.589859E-10	+1.146261E-10
1308	-4.012500E-10	-1.591712E-10	+1.145386E-10
1309	-6.806250E-10	-1.595695E-10	+1.144518E-10
1310	+3.111375E-09	-1.570726E-10	+1.143916E-10
1311	-1.412625E-09	-1.580303E-10	+1.143083E-10
1312	-9.596250E-10	-1.586413E-10	+1.142228E-10
1313	+2.974500E-09	-1.562550E-10	+1.141607E-10
1314	-4.668000E-09	-1.596886E-10	+1.141255E-10
1315	-3.867000E-09	-1.625079E-10	+1.140735E-10
1316	-5.424750E-09	-1.665066E-10	+1.140569E-10
1317	-1.543838E-08	-1.781025E-10	+1.145587E-10
1318	+8.169000E-09	-1.717693E-10	+1.146468E-10
1319	-3.533250E-09	-1.743179E-10	+1.145882E-10
1320	-3.405000E-10	-1.744437E-10	+1.145014E-10
1321	-4.250625E-09	-1.775294E-10	+1.144563E-10
1322	-1.013250E-09	-1.781616E-10	+1.143714E-10
1323	-8.501250E-10	-1.786695E-10	+1.142861E-10
1324	-5.363625E-09	-1.825856E-10	+1.142668E-10
1325	-7.327500E-10	-1.830008E-10	+1.141813E-10
1326	+2.720625E-09	-1.808111E-10	+1.141162E-10
1327	-3.018750E-09	-1.829497E-10	+1.140502E-10
1328	+1.538250E-09	-1.816536E-10	+1.139717E-10
1329	+5.183625E-09	-1.776165E-10	+1.139574E-10
1330	-1.728000E-09	-1.787822E-10	+1.138777E-10
1331	-3.457500E-09	-1.812456E-10	+1.138187E-10
1332	+3.864750E-09	-1.782081E-10	+1.137738E-10
1333	+2.320500E-09	-1.763336E-10	+1.137039E-10
1334	+3.081375E-09	-1.738915E-10	+1.136448E-10
1335	+3.279750E-09	-1.713045E-10	+1.135891E-10
1336	+3.289125E-09	-1.687144E-10	+1.135336E-10
1337	+2.716875E-09	-1.665561E-10	+1.134692E-10
1338	+5.568750E-10	-1.660154E-10	+1.133857E-10
1339	-1.261875E-09	-1.668338E-10	+1.133039E-10
1340	+3.394875E-09	-1.641758E-10	+1.132505E-10
1341	-2.771250E-10	-1.642601E-10	+1.131661E-10
1342	+1.048125E-09	-1.633567E-10	+1.130853E-10
1343	-5.855250E-09	-1.675948E-10	+1.130805E-10
1344	-1.980000E-10	-1.676175E-10	+1.129964E-10
1345	+3.250125E-09	-1.650764E-10	+1.129409E-10
1346	-1.566375E-09	-1.661175E-10	+1.128618E-10
1347	+5.172750E-09	-1.621540E-10	+1.128476E-10
1348	+3.090000E-10	-1.618044E-10	+1.127644E-10
1349	-2.638500E-09	-1.636404E-10	+1.126957E-10
1350	+2.470125E-09	-1.616894E-10	+1.126291E-10
1351	-4.154250E-09	-1.646447E-10	+1.125845E-10
1352	-3.905625E-09	-1.674117E-10	+1.125352E-10
1353	-1.691250E-10	-1.674130E-10	+1.124520E-10
1354	-8.812500E-11	-1.673544E-10	+1.123690E-10
1355	+2.039250E-09	-1.657259E-10	+1.122978E-10
1356	+6.656250E-10	-1.651128E-10	+1.122166E-10
1357	+4.395375E-09	-1.617521E-10	+1.121843E-10
1358	-2.723625E-09	-1.636386E-10	+1.121175E-10
1359	-1.534500E-09	-1.646474E-10	+1.120395E-10
1360	+4.104750E-09	-1.615081E-10	+1.120011E-10
1361	+3.395625E-09	-1.588945E-10	+1.119493E-10
1362	-3.250875E-09	-1.611646E-10	+1.118901E-10
1363	+1.142400E-08	-1.526649E-10	+1.121306E-10
